chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr9	33386167	33799026	0.330331767932303	63	0.102543223311974	1.049303643418	655	0.392125506274826	3	2	1	-6.90526327616096
chr9	33933597	38595886	0.433283232956491	204	0.0756482324699225	0.991169877557961	7350	0.320676385897413	2	1	1	-6.77904156839633
chr9	38603131	46912964	0.335738722758597	39	0.113414637027316	1.0385533437018	489	0.421172814841024	2	1	1	-7.03762201936953
chr9	65595104	71002383	0.325014512290244	282	0.102424808135146	1.1864131546995	789	0.61460192001999	3	2	1	-7.07743112033091
chr9	71145379	101370349	0.432627979256519	629	0.0791733386109788	0.995773787305599	18881	0.299289138589246	2	1	1	-6.77423552874392
chr9	101470684	110247833	0.387804334953485	157	0.0664727905221188	1.28980891978472	5043	0.382632119390966	3	2	1	-7.45736810135855
chr9	110596871	141070335	0.432523559155536	1312	0.0771611288003743	0.993525317696229	39518	0.30087417197949	2	1	1	-6.78067717925743
chr10	282935	38119872	0.43604899830319	711	0.0682198938094497	1.00208594863012	19806	0.307619913954045	2	1	1	-6.80323905324989
chr10	38353634	39125637	0.353511805438315	31	0.107552617780312	0.988391391603838	407	0.337518000319708	2	1	1	-6.91030634508667
chr10	42356484	42387748	0.223412244984979	21	0.169837443288743	1.13789657500361	65	0.605774739565916	5	4	1	-6.76199383393501
chr10	42388298	42705514	0.328727957569024	122	0.128803720395617	1.54538412814563	258	0.750594108660815	3	2	1	-6.74112917352593
chr10	42831689	46143958	0.445046960149826	60	0.0579530761871018	0.970404234783148	2339	0.292006201383366	2	1	1	-6.93475630496216
chr10	46952758	47133114	0.306432639294477	33	0.0979297154425901	1.04816384057218	251	0.413561132360384	3	2	1	-6.8786905660343
chr10	47133173	127495832	0.431925899544605	1882	0.0803537981995255	0.996929025170858	57466	0.30636353331219	2	1	1	-6.77185496607315
chr10	127522547	127585035	0.26776419860011	10	0.123282692306026	1.07214533859012	156	0.373580774448071	4	3	1	-6.82048832910566
chr10	127585090	135438977	0.42882451173569	257	0.0810180704656357	0.998900218953042	5019	0.333003890188031	2	1	1	-6.7566012432891
chr10	135439196	135500879	0.300664900255438	31	0.132192129643882	1.10160372057272	67	0.715473401427445	3	2	1	-6.79763317109655
chr11	192974	1016776	0.42397080297436	161	0.0934552015108897	1.01987459555255	3427	0.339493994268713	2	1	1	-6.7433238097541
chr11	1016869	1018483	0.324773153477253	52	0.0956282453682864	1.4829097114442	89	0.543192641388702	9	6	3	-6.74399253674414
chr11	1026270	1161201	0.412931946335535	52	0.0723124270376289	1.0165993832703	573	0.322026028641423	2	1	1	-6.73324501679349
chr11	1212825	1213566	0.313485158678556	32	0.0741454270662642	1.14926873110434	50	0.561275482217757	16	11	5	-6.73792395176928
chr11	1214045	48328818	0.435204659262038	1583	0.0787764367602063	0.998827551454218	38289	0.308846297153835	2	1	1	-6.78178580438226
chr11	48346280	48388883	0.328213211360487	140	0.0639656233953971	1.55641323371441	229	0.56840112033798	3	2	1	-6.76269574594626
chr11	48453678	51591346	0.408581441086154	62	0.106722778516383	1.00062549209839	1104	0.342772738532426	2	1	1	-6.73395222788996
chr11	55059756	56128081	0.431523108330867	45	0.0844059455036411	1.01646678636734	1089	0.266428033630847	2	1	1	-6.76496566558441
chr11	56128772	56143936	0.269455318692341	20	0.113541089246882	1.45307378111803	42	0.641306557322297	4	3	1	-6.73635254794874
chr11	56143966	56468416	0.38278927592695	29	0.09905351342667	1.02339575185366	351	0.32471787179602	2	1	1	-6.78842175508221
chr11	56468448	56469008	0.242579311094987	19	0.139947358524178	1.59018412507659	32	0.731852265080341	17	13	4	-6.73498974784231
chr11	56503728	96126361	0.440500521569355	1396	0.0708517875117778	0.997396481501	48235	0.294293833158599	2	1	1	-6.82553968036133
chr11	98435974	128556738	0.309210604983191	889	0.080342963909955	0.713047492166133	27175	0.23492548447733	2	1	1	-15.3982810618965
chr11	128675292	134927578	0.447033997451152	138	0.0435350252530168	1.00433036444237	4131	0.303704717038568	2	1	1	-7.08451362612165
chr12	247900	8075685	0.377609112369972	378	0.0815280494219442	1.27592018504144	11540	0.399217138648712	3	2	1	-7.29006721380122
chr12	8196445	11149390	0.426243758850904	204	0.0744578978815546	1.0042187162173	4527	0.325171462061676	2	1	1	-6.75296161562774
chr12	11174261	11904767	0.290829605483886	57	0.106208851681197	1.11905891705818	461	0.43842033156126	3	2	1	-7.02040535747864
chr12	11904770	34182758	0.434527925325658	464	0.0792773659691628	1.00469379179777	14004	0.298266164123237	2	1	1	-6.78125314422315
chr12	38499666	42476613	0.440236925830362	83	0.0721885713427045	0.994592753107519	2514	0.294247529207972	2	1	1	-6.81957816476889
chr12	42477199	42479178	0.234013234333917	14	0.0665818508089318	1.27456692389407	58	0.710133391523597	13	10	3	-6.73896395608943
chr12	42503467	58203354	0.437763512230437	845	0.0814820766463706	0.992653295406177	29496	0.302515890478465	2	1	1	-6.79462778161319
chr12	58216868	58240358	0.298328996546734	41	0.114102980872116	1.42095236545265	99	0.697925416378755	7	5	2	-6.75452782674431
chr12	58335626	123892186	0.434477524890463	1348	0.0785496322443527	0.999444438058241	49521	0.299776282058554	2	1	1	-6.77871534665486
chr12	123892235	123893499	0.276859264177325	9	0.0419834623525873	1.44477724985256	35	0.684978537356212	11	8	3	-6.7356241219538
chr12	123956749	133811705	0.430531198224605	362	0.0827800035418848	1.00366912776184	8336	0.319155955945623	2	1	1	-6.76135799335968
chr13	19042705	25670765	0.405709324496706	220	0.0870756121137809	1.00211345991274	4775	0.330040512927707	2	1	1	-6.73711509664217
chr13	25670873	25739404	0.238882773499987	18	0.070859337787154	1.20186332407714	130	0.461429297252084	4	3	1	-6.84398259396502
chr13	25739662	115091399	0.435410694652885	1052	0.0829459774965636	1.0060889282869	34026	0.297250831783041	2	1	1	-6.79974849512889
chr14	19012522	20443472	0.305870464616506	74	0.11049739451563	1.36859478601193	658	0.546516425454155	3	2	1	-6.80739335154967
chr14	20443872	25280256	0.37549422840885	514	0.0763771977930314	1.30607944529399	12452	0.4201859826644	3	2	1	-7.01820306405523
chr14	25280335	106714539	0.433915146587569	1979	0.0818350570182924	1.00798531849967	58686	0.299706646624251	2	1	1	-6.80710433085407
chr14	106733094	107259195	0.35634215210993	133	0.106754917105819	1.045694321351	718	0.467259671111762	3	2	1	-6.89392090996639
chr15	20170150	22703581	0.326393999249734	117	0.115332946187439	1.02520930100964	907	0.430882214061706	2	1	1	-7.05693789001035
chr15	22784483	102389685	0.434137495226719	2302	0.0788094463372582	0.995654400130134	73596	0.307869080452574	2	1	1	-6.78642981065436
chr16	81639	6704733	0.376248681349501	640	0.0733721314719765	1.31193782333907	14859	0.397771909047487	3	2	1	-7.09972329184807
chr16	6704827	32077580	0.426766391232304	707	0.0822386750053035	0.997359985616201	23742	0.309883549990855	2	1	1	-6.75151036450619
chr16	32077803	35239687	0.332681628395852	331	0.105479706871751	1.05715132792732	1573	0.484869449389889	2	1	1	-7.08508667325224
chr16	46391441	47632842	0.253856266291107	9	0.210571114933754	1.00747607221333	1166	0.338882979650852	2	1	1	-7.05694533201284
chr16	48130834	55857578	0.431087383764393	121	0.0897929712502622	0.989206124669404	4234	0.294232861629599	2	1	1	-6.76424346538189
chr16	55862605	55880480	0.23827418395573	9	0.0510639577175308	1.5562818165958	31	0.701791265723051	9	7	2	-6.77255607152462
chr16	55883618	90161065	0.427850941328206	1364	0.0862575772948591	1.00261545619914	31827	0.319895644983351	2	1	1	-6.75272835051241
chr17	13798	21318629	0.422840911945618	1068	0.0797302179556925	0.993591092790278	31965	0.311850606413662	2	1	1	-6.74804983446151
chr17	21318663	21319908	0.284829512681519	42	0.056240771600716	1.7150711710896	68	0.757106466708295	14	10	4	-6.73852768463078
chr17	21319955	22261573	0.334589857114087	114	0.107943617870772	1.08843141294278	500	0.44468007222414	3	2	1	-6.96244953727471
chr17	25263880	45197296	0.426694499437699	814	0.0924287429121868	0.990241202583529	32618	0.30521190326794	2	1	1	-6.75897311793486
chr17	45214318	45229240	0.365073654744746	27	0.0748591459869249	1.07713192318612	57	0.353562429570804	3	2	1	-6.79401269419289
chr17	45229253	45266632	0.234421098273441	17	0.124570320325037	1.1400380486048	69	0.549018552755959	4	3	1	-6.78457336515267
chr17	45299720	81083660	0.436764414790768	1441	0.0785389896053768	0.997450314046581	39647	0.305257382744446	2	1	1	-6.79009787042784
chr18	48365	109408	0.34324361103732	39	0.116307790041302	1.41726640278697	94	0.932241921023539	3	2	1	-6.73308511355031
chr18	109507	14752957	0.102034311903311	281	0.0755251319204503	0.534372339377193	8021	0.222575740063129	1	1	0	-6.88908121038151
chr18	14779925	15330346	0.267529392821229	11	0.184431164789074	0.50701769734067	197	0.244306262679574	1	1	0	-7.27283652882466
chr18	18512849	18516122	0.163551679018014	11	0.133439329080502	1.06209172326292	21	0.675308991005846	7	6	1	-6.74134451520462
chr18	18516158	18520301	0.31037032771088	107	0.132784599180704	1.596715783979	164	0.70584275540758	10	7	3	-6.74002441781416
chr18	18529837	77927028	0.0838205511403377	585	0.0624235388987253	0.546526658786864	23818	0.200025081279221	1	1	0	-6.77707064279295
chr19	282617	8841793	0.435639989690386	795	0.0703547022550601	1.00596256918112	17331	0.313999721728365	2	1	1	-6.79770690414549
chr19	8997454	9012858	0.298685085783986	31	0.131188151838479	1.06618657872576	195	0.558572369377397	7	5	2	-6.7710930269026
chr19	9014551	22363589	0.437112322971066	993	0.0696201785012064	0.996459859300468	26454	0.298768755124363	2	1	1	-6.80673101927123
chr19	22363610	22497267	0.250706283395862	10	0.196709289166639	1.00566092606105	101	0.370871171355464	3	2	1	-6.93764912124619
chr19	22498943	24345092	0.412074838468155	54	0.138617650030831	0.931343469703868	1441	0.274779925493683	2	1	1	-6.80636044941001
chr19	27732058	28329966	0.250843088788154	35	0.14742830190191	1.06450921854667	113	0.666029010047634	4	3	1	-6.99719683105644
chr19	29282028	51021057	0.429495475241165	1237	0.0891657937190396	0.996030108608635	37068	0.302815203927838	2	1	1	-6.75636134462955
chr19	51051778	51109992	0.240285519538588	11	0.125055187817219	1.25197534662958	31	0.77393431412533	4	3	1	-6.76350604438986
chr19	51111825	55241172	0.434797823217903	535	0.0762687787548882	0.992413380125957	9908	0.320968407083143	2	1	1	-6.78414032893029
chr19	55246904	55377934	0.342413233197772	229	0.104646904231487	1.10348006993102	681	0.670699539522578	3	2	1	-6.74603600835185
chr19	55386890	59074653	0.431229656588366	356	0.0806857798035682	0.990285965665785	8617	0.305740846871011	2	1	1	-6.76658637792985
chr20	68264	25657745	0.437881300190675	687	0.0744385693470191	1.00668027378664	16776	0.313754907965908	2	1	1	-6.80754478572595
chr20	25666737	26211524	0.353466313251454	117	0.0918292449437423	1.18542485856091	303	0.557121653399075	3	2	1	-6.78421040765316
chr20	29449417	29652349	0.327266021859576	116	0.107669861268078	1.31302702614057	259	0.631482622488666	3	2	1	-6.74782737279894
chr20	29652438	62905851	0.434086463046067	1195	0.0802066098973808	1.0007804211497	36101	0.30790011963456	2	1	1	-6.77531094275513
chr21	9561349	11186351	0.327590484139378	257	0.108862955532658	1.04674568977716	867	0.556795633698787	3	2	1	-7.06074146633765
chr21	14414855	32114077	0.431783386891929	222	0.0725331388743656	1.0144344231711	4850	0.315158674025249	2	1	1	-6.79593260217469
chr21	32114287	32185088	0.304491814995464	16	0.11564037285193	1.13486425692805	58	0.653822242280658	3	2	1	-6.80270289507944
chr21	32185105	48084820	0.433616586067302	757	0.0804670665915836	0.998505825727984	18012	0.313413780854021	2	1	1	-6.77331700998044
chr22	16255865	18881912	0.414435820830321	162	0.0849450997053969	0.99608587553172	2601	0.330575933878469	2	1	1	-6.73348715739718
chr22	18881935	18896169	0.309125667139664	9	0.193330675269084	1.12000127877637	35	0.567797724072741	3	2	1	-6.75249069559577
chr22	18896189	51219006	0.435045585469689	1748	0.0781408553437755	0.996090626228435	43491	0.30870334183906	2	1	1	-6.78459389626
chrX	2832614	2836238	0.31963273770305	36	0.0761592733725508	1.48251114797268	60	0.850708372824213	19	13	6	-6.74305022832986
chrX	3242873	50094348	0.0555615606962223	29	0.118528893195573	0.94365791482455	17804	0.298678347017381	2	2	0	-7.64171390561538
chrX	52891412	56311068	0.196441307469348	17	0.150628706935103	0.947278379889143	2754	0.344272332700979	2	2	0	-7.30067423812793
chrX	65175892	73802912	0.150771540716564	9	0.216948214507006	0.938376027194667	4986	0.309472596504743	2	2	0	-7.07000640096526
chrX	73802941	73803191	0.44430189187278	11	0.0381005845815329	1.42336103335682	15	0.448085525424821	19	10	9	-7.11717851042292
chrX	74725603	135304474	0.0287855644795501	27	0.0932451200956512	1.05018525567029	18245	0.419391794322875	2	2	0	-7.2234682367645
chrX	135956107	140994031	0.306848680646438	24	0.0775923946669062	1.07266220231414	1006	0.442241740038573	2	1	1	-7.75818887214201
chrX	147027186	154774750	0	14	0	0.94112853074779	6738	0.319300906892763	0	0	0	-Inf
chrY	3720336	10034076	0.307316771522676	118	0.11960517644589	1.03244300857369	709	0.45212318305771	2	1	1	-7.18525044548599
chrY	13141060	59019264	0.291694402941829	209	0.144318017556324	0.98735383969693	1856	0.434088007793649	2	1	1	-7.15159332529622
chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	777232	16890130	0.420774844224304	703	0.0813975413254165	1.01040870624567	23404	0.288448201775657	2	1	1	-6.7469809662943
chr1	16890421	17267302	0.302462565331542	61	0.0905978081497011	1.09289415891026	625	0.486201118072948	3	2	1	-6.90940638913722
chr1	17296882	116676638	0.42741951570529	1932	0.0823664682292333	1.01010418712497	94216	0.287177686624307	2	1	1	-6.81541405283737
chr1	117142613	117156490	0.238581998280746	12	0.0774989736002414	0.99240260569308	52	0.484552217836174	4	3	1	-6.78597329517367
chr1	117297734	120344900	0.434277952736114	82	0.0748610597010246	1.02327935735109	2746	0.292546518903611	2	1	1	-6.77729592359199
chr1	120344936	121485416	0.353543973387782	48	0.119698111324323	1.12311081676819	952	0.392581308997118	2	1	1	-6.95474011548987
chr1	142538292	143264872	0.324121719748988	49	0.124724025283797	0.910114805170955	166	0.45314450295932	2	1	1	-7.06527268478066
chr1	143278720	144952220	0.411472097698954	139	0.0783337534956133	1.10058249610056	806	0.445611275145619	2	1	1	-6.7817713521264
chr1	144952255	145311083	0.320593969192408	69	0.0832126227186125	1.14952196459961	528	0.507799800213405	3	2	1	-6.81076384379309
chr1	145369322	248569369	0.434202493573491	2624	0.0716089285025804	1.00809167273198	105933	0.289724175248992	2	1	1	-6.81627485686252
chr1	248604365	248722624	0.278521186002664	11	0.0761923403451602	1.12441150943529	144	0.537188003448468	4	3	1	-6.84893100595813
chr1	248722671	249208343	0.423633290924247	25	0.100093256516111	1.0361462882809	440	0.31161205348676	2	1	1	-6.73970522815473
chr2	218386	89513365	0.435599774911418	1512	0.0719120155104907	1.00823295912027	59919	0.289285023702068	2	1	1	-6.81701110501015
chr2	89534327	91678903	0.321952834798024	21	0.112045207712907	0.976123776949228	388	0.411172784790072	2	1	1	-7.13831626436181
chr2	91679044	91800960	0.434194349314555	33	0.0594977240461067	1.1705729783238	134	0.526144915452965	2	1	1	-6.79112376399113
chr2	91801654	92325258	0.304791001043614	174	0.118111754505589	1.31952791154625	499	0.879303941703892	3	2	1	-6.78624883815967
chr2	95398693	97862396	0.387382146191407	170	0.101976508832364	1.01783776429506	4146	0.302126910536063	2	1	1	-6.78720821762235
chr2	98128093	132860859	0.423760707269351	584	0.086480424702045	1.00240919997818	21987	0.294859533339399	2	1	1	-6.73843687505223
chr2	132860908	133030637	0.32572714717828	191	0.105052767908283	1.08645165689621	510	0.503565879426677	3	2	1	-6.77837826074613
chr2	133031635	133067020	0.224624135561163	22	0.129849104899841	0.960836733985872	132	0.374289884205357	4	3	1	-6.84607933654078
chr2	133067025	243005035	0.431869058815101	1764	0.07885758784587	1.01187366886649	83333	0.291052551147754	2	1	1	-6.861783214676
chr3	361508	74344134	0.433660383898634	1419	0.074462495649545	1.00927430448875	63446	0.285708697652538	2	1	1	-6.81005853589316
chr3	74364367	89448936	0.337780692666961	518	0.099078101489898	1.13679721473235	3118	0.44062194134222	2	1	1	-7.77373822632209
chr3	93699218	197838002	0.43071963791781	1749	0.0804839882254166	1.01441770315122	73804	0.286680591217306	2	1	1	-6.90311021740874
chr4	47632	68100	0.37250502821351	16	0.114126757014587	0.809685557785991	109	0.32083826822793	2	1	1	-6.82691513487469
chr4	331666	2337387	0.0490095981066618	86	0.0692904708964021	0.549633977679646	4676	0.204674814751815	1	1	0	-6.77846710400476
chr4	2341194	3243218	0.0592094906296479	41	0.0298747180821477	0.524634816495384	1883	0.174824585291274	1	1	0	-6.73861460671313
chr4	3245057	3526786	0.0628491802534398	27	0.0657922137081234	0.577771069432618	729	0.251566930726041	1	1	0	-6.75784806042039
chr4	3589432	3891406	0.3918454186542	38	0.0580791202630198	0.794670196971223	118	0.371495594424493	2	1	1	-6.90933240475757
chr4	3891609	4425216	0.198809308770264	14	0.160123801691478	0.566129296316249	402	0.231238888085966	1	1	0	-7.19698156790869
chr4	5053674	8588685	0.0624528345810585	146	0.0571387938024911	0.525122567732748	3727	0.193600824981513	1	1	0	-6.74363404460842
chr4	8588948	9370690	0.0627868726377227	14	0.0729940536491286	0.569504955110767	188	0.454793999996247	1	1	0	-6.74869841731523
chr4	9433637	20570708	0.441494195792198	151	0.0731918227256794	1.00251275252142	4312	0.300702919871533	2	1	1	-6.80167907083739
chr4	20714924	25316886	0.0426375616003321	32	0.0268655365934056	0.53794925817191	1452	0.203437944871838	1	1	0	-6.91108214298628
chr4	25370589	37636750	0.435100767626766	51	0.0778299201502111	0.996037845857391	2450	0.269822199356983	2	1	1	-6.76804611324892
chr4	37666991	47538360	0.0548787369019897	113	0.0497747692598093	0.531184847417629	6475	0.179408786619054	1	1	0	-6.73488448625291
chr4	47549120	48177954	0.436879636698177	47	0.0631759506462349	1.0328784795397	1057	0.321643653498957	2	1	1	-6.79756399962435
chr4	48343550	48851937	0.0410037048894146	17	0.0431405875495182	0.540505914206661	817	0.212513848948514	1	1	0	-6.8154736151413
chr4	49098849	49644685	0.32139407362279	132	0.125108138281122	1.38529329627403	352	0.963459839035785	3	2	1	-6.74547129043609
chr4	53463164	66960186	0.437632904927002	131	0.0782603188741011	1.00523586203131	4575	0.295341907543968	2	1	1	-6.77826393250049
chr4	68265519	68312401	0.28762365855943	20	0.127088448272101	1.7306381066472	30	1.15584233154972	7	5	2	-6.74232714449704
chr4	68337975	69536084	0.431284097013526	85	0.0549537697225831	1.0190826060326	1640	0.299903093420088	2	1	1	-6.77796241405786
chr4	69652334	70329209	0.196353596714179	14	0.168465211460786	0.974780301098366	744	0.327500679613863	2	2	0	-7.26860337452182
chr4	70346051	190395259	0.429005363078592	1325	0.0805161886702001	1.01247074716513	60042	0.2877867757644	2	1	1	-6.87775553145925
chr4	190511249	191044226	0.31479038289952	93	0.114137577638857	1.03777493415935	273	0.524294904614718	3	2	1	-6.8966338960867
chr5	140532	491826	0.439508717396545	76	0.0595382274367972	1.0591078539027	1135	0.340433200602471	2	1	1	-6.82596051553363
chr5	711319	840506	0.302797378704215	27	0.092422123990141	1.12749139979238	237	0.519547896615545	3	2	1	-6.84140586676573
chr5	917594	45260838	0.431345262004639	441	0.0816754138791058	1.00658266775286	19770	0.288836060272695	2	1	1	-6.76600909494203
chr5	51738863	180687212	0.433980435165752	2255	0.0790445720756492	1.01049020335638	88459	0.290689675435762	2	1	1	-6.8597242211947
chr6	304470	407656	0.301785089457038	9	0.0980382578384581	1.09008110799278	193	0.339986453380568	3	2	1	-6.86353901931215
chr6	408246	32441276	0.432135500219853	1353	0.0705135143340598	1.01338503639751	30208	0.308932866607487	2	1	1	-6.79711017662373
chr6	32485440	32610691	0.34524537068345	182	0.0968066220311975	1.29402620686341	317	0.568484465635789	3	2	1	-6.73971744268153
chr6	32610705	36978954	0.419768179772199	377	0.0845420635118995	1.04452106011208	8950	0.317983946164342	2	1	1	-6.78261199271939
chr6	36989391	58778584	0.332760892281687	644	0.0844276121636863	1.45895085937738	21111	0.442634405371153	3	2	1	-6.73959917356853
chr6	62390916	69666113	0.320779764719762	20	0.0699987029955029	1.37923517465709	1390	0.437474156267891	3	2	1	-6.86249023773919
chr6	69684850	70916998	0.0433298543640852	11	0.0369217846510455	0.534316530206105	585	0.217922256212981	1	1	0	-6.81340431344978
chr6	70918751	74072937	0.0539926841525398	43	0.0442754265905877	0.522577435190642	1818	0.204191119022094	1	1	0	-6.74453638029558
chr6	74134849	88411890	0.0636376715391867	117	0.0738196668009402	0.528134868043075	7161	0.169893866315531	1	1	0	-6.74178997045466
chr6	88851751	170903734	0.430028454111741	1230	0.0789385988815327	1.0120620620996	48756	0.291037742996956	2	1	1	-6.83255019352748
chr7	205255	56754398	0.430164224222833	1279	0.0818594742868764	1.01726493106405	38230	0.301818560277677	2	1	1	-6.85646446897302
chr7	57008610	57885941	0.290645842692557	38	0.124902886884991	1.00415340782622	420	0.40804258073505	3	2	1	-7.24713697585172
chr7	61083494	63325274	0.283206078600596	22	0.154450099816521	1.03933152076033	317	0.48779057883897	2	1	1	-7.15905759945891
chr7	63392756	100549159	0.429473221008441	540	0.0849278823693259	0.995783116613525	27963	0.28359300501085	2	1	1	-6.75155971033236
chr7	100549284	100615500	0.33225495048531	175	0.0958227215085601	1.55691966894059	369	0.737828205044817	3	2	1	-6.7358198866451
chr7	100634476	141957653	0.431878912974346	606	0.0706326890999849	1.00456977201838	30883	0.284497984512263	2	1	1	-6.76704511663321
chr7	142008442	142139296	0.22435896281959	25	0.0638177874890692	1.21541358769286	203	0.552862686809108	5	4	1	-6.89149065653568
chr7	142139773	142162306	0.455297282019545	20	0.0643002823927662	1.23893038106104	64	0.398737934272844	2	1	1	-6.94589656624914
chr7	142168362	142479917	0.31717489495531	126	0.120518413530879	1.32351199404508	534	0.665022502085693	3	2	1	-6.75641501726419
chr7	142479940	151970931	0.434482844832612	337	0.0708233072308146	1.01186804090065	9955	0.290663400348088	2	1	1	-6.78007198948763
chr7	151971043	152110708	0.314175281907254	19	0.118817541580082	0.904731335837195	94	0.377834768103868	3	2	1	-6.89327623679972
chr7	152111860	158902567	0.437138177014948	139	0.0763925691887288	1.00836604499712	4146	0.296455051941552	2	1	1	-6.77897135165115
chr8	182934	42050914	0.434370399125769	964	0.0750950346190542	1.00920108322655	29256	0.298647931849493	2	1	1	-6.78967785006382
chr8	42404040	43096922	0.313391151379276	31	0.10443082806079	1.07073107442364	958	0.472458056553305	3	2	1	-6.94898406990532
chr8	46849355	52731567	0.271058955169913	14	0.169743002251011	0.973697371673549	2023	0.28807787899527	2	1	1	-7.1750541990075
chr8	52731975	146280802	0.438677617778845	1294	0.0712690055586237	1.01087029823699	51176	0.282713017331638	2	1	1	-6.87063848605725
chr9	117800	1057318	0.0486701024552787	14	0.0462399380204155	0.531414337476584	874	0.178346722634039	1	1	0	-6.7518562613575
chr9	2058365	33649383	0.425484350611558	392	0.0806138119024922	1.01595320308281	14056	0.293894921149594	2	1	1	-6.79465283569077
chr9	33794894	33799329	0.279112478383408	50	0.0729445554052207	1.46781225385498	108	0.696136259292856	11	8	3	-6.74343807506618
chr9	33900109	38572418	0.437725417677873	175	0.0624446410989001	1.00466841759914	8066	0.297662370524439	2	1	1	-6.80110506941157
chr9	38575796	45729182	0.347853327459458	40	0.116834739740611	1.01378512678842	679	0.340426447549179	2	1	1	-6.94127486453443
chr9	65973061	67320866	0.329204896718888	99	0.0952363138361535	1.31130825826313	288	0.71272224704979	3	2	1	-6.7594465685281
chr9	67791153	69847189	0.319096985055941	241	0.105152149693015	1.08449828333865	624	0.565381784903477	3	2	1	-7.09069454253976
chr9	70177655	139996619	0.432295656484034	1503	0.0791128128638894	1.01125697064053	65568	0.290867447485955	2	1	1	-6.81772832959049
chr9	139996641	139998169	0.309320780056305	21	0.0821470226687086	1.3524546946867	51	0.534793330065319	13	9	4	-6.74040846573633
chr9	139998480	141070283	0.422884373211943	52	0.079040291289056	0.992549666238753	2919	0.253063084002722	2	1	1	-6.73728598241643
chr10	323283	39138153	0.432650170635664	628	0.0672785763124196	1.0066541450519	22262	0.290230225229518	2	1	1	-6.77878482112959
chr10	42356513	42946989	0.330247853081179	128	0.117591561536057	1.66722632263682	372	0.879252306176835	3	2	1	-6.7432399053216
chr10	42949664	46220202	0.451113036665871	69	0.0343052157271596	1.0190285723286	2489	0.306541441389876	2	1	1	-7.29113611627194
chr10	46220437	49219202	0.350983601524238	112	0.101252817858051	1.05598175417271	1290	0.40455608615112	2	1	1	-7.00799229466251
chr10	49393002	79590510	0.429934538359586	486	0.086773751996023	1.01138189815639	19976	0.295486807332376	2	1	1	-6.77345938366162
chr10	79616460	79793688	0.462982208542001	5	0.0429441497761919	0.98909353096968	314	0.295684925179023	2	1	1	-7.36031324898009
chr10	80961519	98279732	0.0598870352747625	308	0.0598186749222433	0.529620313020073	13692	0.184961306017885	1	1	0	-6.73473575711663
chr10	98561404	98989454	0.240854004861445	9	0.116554112373228	0.554932340725113	763	0.195121443769255	1	1	0	-7.96060350748133
chr10	99006083	124009124	0.0534450193436715	404	0.0581522083473663	0.535365316817082	22754	0.191026005787272	1	1	0	-6.77650232726853
chr10	124034528	126676686	0.0460345044648589	71	0.0301807032571239	0.549461456631144	2621	0.239008753096701	1	1	0	-6.8449301561021
chr10	126677308	126692000	0.354478572306688	23	0.0782067291869349	0.698865180901693	94	0.398882991526148	3	2	1	-6.78844103933323
chr10	126715629	127585012	0.165027932916378	9	0.113205565234223	0.530156709170201	744	0.17035126939508	1	1	0	-7.23628560781005
chr10	127585035	127585360	0.375781542307275	9	0.0924609527193927	1.32099453429441	16	0.480020676637997	8	5	3	-6.73528830226076
chr10	127593797	135381766	0.0735063515991539	187	0.0668176711134153	0.527963726892041	5336	0.192686338111522	1	1	0	-6.77196549792495
chr10	135439015	135501051	0.320337685062767	25	0.147674664945165	0.839843197353258	75	0.639933830475767	3	2	1	-6.77044328642504
chr11	193096	1011597	0.444883462576775	159	0.0515688972764438	1.01226860510381	3582	0.282573527697964	2	1	1	-6.90824643535751
chr11	1016655	1018390	0.30349589619298	60	0.0859823001099842	1.71857578762619	94	0.641111621561926	10	7	3	-6.73578600901005
chr11	1019194	1258295	0.356722167502482	79	0.0943077203700162	1.10582393973106	1047	0.327681696965652	3	2	1	-6.86170540771033
chr11	1261640	48346423	0.438506699189721	1213	0.0713832317136951	1.02154431641918	40409	0.299093629767058	2	1	1	-6.92876832407882
chr11	48346427	51591346	0.347521752911293	163	0.0921084571908926	1.13491468752229	1473	0.469700022659862	2	1	1	-7.19165374007719
chr11	55110440	55110690	0.170956465416665	14	0.123032493697781	2.2022840994298	19	0.646327429557829	12	10	2	-6.73336482891522
chr11	55110715	56469008	0.336439463441671	101	0.0826923787597775	1.10987161337328	1591	0.382731700222076	3	2	1	-7.14342578114443
chr11	57259015	60973324	0.432962093817013	137	0.0750894921923073	1.00542376755489	5635	0.312901113807009	2	1	1	-6.76177452453344
chr11	60973368	61253293	0.1858303646578	9	0.198465432198602	1.00126712810322	1143	0.310468794304443	2	2	0	-7.0808560293596
chr11	61404336	134856661	0.435199993762362	2030	0.0721011515062546	1.01340931503775	77235	0.288747567790339	2	1	1	-6.86470820046723
chr12	92252	34320002	0.427325768715993	1133	0.0791776370583047	1.01933918557587	33536	0.298274568665059	2	1	1	-6.82737535545793
chr12	37969194	42475888	0.431972154879649	68	0.0955882714932058	1.01666002597863	2770	0.29006507460811	2	1	1	-6.75710754219958
chr12	42478223	42479178	0.260462367815372	16	0.0619937832904773	1.38255591944834	36	0.546051758550298	4	3	1	-6.73427491313732
